id,block,far_mean,far_median,far_max,far_stddev,ladu_mean,ladu_median,ladu_stddev,os_mean,os_median,os_stddev,far_1,far_2,far_3,far_4,far_5,far_6,far_7,far_8,far_9,far_10,far_11,far_12,far_13,far_14,far_15,far_16,far_17,far_18,far_19,far_20,far_21,far_22,far_23,far_24,far_25,far_26,far_27,far_28,far_29,far_30,far_31,far_32,far_33,far_34,far_35,far_36,far_37,far_38,far_39,far_40,far_41,far_42,far_43,far_44,far_45,far_46,far_47,far_48,far_49,far_50,far_51,far_52,far_53,far_54,far_55,far_56,far_57,far_58,far_59,far_60,far_61,far_62,far_63,far_64,far_65,far_66,far_67,far_68,far_69,far_70,far_71,far_72,far_73,far_74,far_75,far_76,far_77,far_78,far_79,far_80,far_81,far_82,far_83,far_84,far_85,far_86,far_87,far_88,far_89,far_90,far_91,far_92,far_93,far_94,far_95,far_96,far_97,far_98,far_99
553,44,1.91,2.16,4.07,1.09,40383.03,16171.0,49815.92,68.86,66.98,13.57,0.4,0.42,0.43,0.44,0.46,0.47,0.49,0.5,0.51,0.53,0.54,0.55,0.57,0.6,0.63,0.66,0.69,0.71,0.74,0.77,0.8,0.83,0.85,0.88,0.91,0.99,1.06,1.14,1.21,1.29,1.36,1.44,1.51,1.59,1.66,1.74,1.81,1.86,1.89,1.91,1.94,1.96,1.99,2.01,2.04,2.06,2.09,2.11,2.14,2.16,2.16,2.16,2.17,2.17,2.17,2.17,2.18,2.18,2.18,2.18,2.19,2.19,2.2,2.22,2.23,2.25,2.27,2.29,2.3,2.32,2.34,2.36,2.37,2.39,2.41,2.43,2.44,2.46,2.47,2.49,2.51,2.52,2.54,2.55,2.57,2.59,2.6,2.67,2.79,2.9,3.02,3.14,3.25,3.37,3.49,3.6,3.72,3.84,3.95
565,42,2.08,2.13,3.28,0.78,74566.85,74878.0,44656.88,61.66,54.28,19.11,0.94,0.97,1.01,1.04,1.07,1.1,1.13,1.17,1.2,1.23,1.26,1.29,1.33,1.36,1.39,1.42,1.45,1.49,1.52,1.55,1.58,1.61,1.65,1.68,1.71,1.73,1.74,1.76,1.78,1.79,1.81,1.83,1.84,1.86,1.88,1.89,1.91,1.93,1.95,1.96,1.98,2.0,2.01,2.03,2.05,2.06,2.08,2.1,2.11,2.13,2.14,2.15,2.16,2.17,2.18,2.19,2.19,2.2,2.21,2.22,2.23,2.24,2.25,2.26,2.27,2.28,2.29,2.3,2.3,2.31,2.32,2.33,2.34,2.35,2.36,2.4,2.43,2.47,2.51,2.54,2.58,2.62,2.65,2.69,2.73,2.76,2.8,2.84,2.88,2.91,2.95,2.99,3.02,3.06,3.1,3.13,3.17,3.21,3.24
